Time	SpeedSignalFreq	Speed
2020-10-21T10:38:06.541700+09:00	8	149.95
2020-10-21T10:38:06.541725+09:00	8	149.95
2020-10-21T10:38:06.541750+09:00	8	149.95
2020-10-21T10:38:06.541775+09:00	8	149.95
2020-10-21T10:38:06.541800+09:00	8	149.95
2020-10-21T10:38:06.541825+09:00	8	149.95
2020-10-21T10:38:06.541850+09:00	8	149.95
2020-10-21T10:38:06.541875+09:00	8	149.95
2020-10-21T10:38:06.541900+09:00	8	149.95
2020-10-21T10:38:06.541925+09:00	8	149.95
2020-10-21T10:38:06.541950+09:00	8	149.95
2020-10-21T10:38:06.541975+09:00	8	149.95
2020-10-21T10:38:06.542000+09:00	8	149.95
2020-10-21T10:38:06.542025+09:00	8	149.95
2020-10-21T10:38:06.542050+09:00	8	149.95
2020-10-21T10:38:06.542075+09:00	8	149.95
2020-10-21T10:38:06.542100+09:00	8	149.95
2020-10-21T10:38:06.542125+09:00	8	149.95
2020-10-21T10:38:06.542150+09:00	8	149.95
2020-10-21T10:38:06.542175+09:00	8	149.95
2020-10-21T10:38:06.542200+09:00	8	149.95
2020-10-21T10:38:06.542225+09:00	8	149.95
2020-10-21T10:38:06.542250+09:00	8	149.95
2020-10-21T10:38:06.542275+09:00	8	149.95
2020-10-21T10:38:06.542300+09:00	8	149.95
2020-10-21T10:38:06.542325+09:00	8	149.95
2020-10-21T10:38:06.542350+09:00	8	149.95
2020-10-21T10:38:06.542375+09:00	8	149.95
2020-10-21T10:38:06.542400+09:00	8	149.95
2020-10-21T10:38:06.542425+09:00	8	149.95
2020-10-21T10:38:06.542450+09:00	8	149.95
2020-10-21T10:38:06.542475+09:00	8	149.95
2020-10-21T10:38:06.542500+09:00	8	149.95
2020-10-21T10:38:06.542525+09:00	8	149.95
2020-10-21T10:38:06.542550+09:00	8	149.95
2020-10-21T10:38:06.542575+09:00	8	149.95
2020-10-21T10:38:06.542600+09:00	8	149.95
2020-10-21T10:38:06.542625+09:00	8	149.95
2020-10-21T10:38:06.542650+09:00	8	149.95
2020-10-21T10:38:06.542675+09:00	8	149.95
2020-10-21T10:38:06.542700+09:00	8	149.95
2020-10-21T10:38:06.542725+09:00	8	149.95
2020-10-21T10:38:06.542750+09:00	8	149.95
2020-10-21T10:38:06.542775+09:00	8	149.95
2020-10-21T10:38:06.542800+09:00	8	149.95
2020-10-21T10:38:06.542825+09:00	8	149.95
2020-10-21T10:38:06.542850+09:00	8	149.95
2020-10-21T10:38:06.542875+09:00	8	149.95
2020-10-21T10:38:06.542900+09:00	8	149.95
2020-10-21T10:38:06.542925+09:00	8	149.95
2020-10-21T10:38:06.542950+09:00	8	149.95
2020-10-21T10:38:06.542975+09:00	8	149.95
2020-10-21T10:38:06.543000+09:00	8	149.95
2020-10-21T10:38:06.543025+09:00	8	149.95
2020-10-21T10:38:06.543050+09:00	8	149.95
2020-10-21T10:38:06.543075+09:00	8	149.95
2020-10-21T10:38:06.543100+09:00	8	149.95
2020-10-21T10:38:06.543125+09:00	8	149.95
2020-10-21T10:38:06.543150+09:00	8	149.95
2020-10-21T10:38:06.543175+09:00	8	149.95
2020-10-21T10:38:06.543200+09:00	8	149.95
2020-10-21T10:38:06.543225+09:00	8	149.95
2020-10-21T10:38:06.543250+09:00	8	149.95
2020-10-21T10:38:06.543275+09:00	8	149.95
2020-10-21T10:38:06.543300+09:00	8	149.95
2020-10-21T10:38:06.543325+09:00	8	149.95
2020-10-21T10:38:06.543350+09:00	8	149.95
2020-10-21T10:38:06.543375+09:00	8	149.95
2020-10-21T10:38:06.543400+09:00	8	149.95
2020-10-21T10:38:06.543425+09:00	8	149.95
2020-10-21T10:38:06.543450+09:00	8	149.95
2020-10-21T10:38:06.543475+09:00	8	149.95
2020-10-21T10:38:06.543500+09:00	8	149.95
2020-10-21T10:38:06.543525+09:00	8	149.95
2020-10-21T10:38:06.543550+09:00	8	149.95
2020-10-21T10:38:06.543575+09:00	8	149.95
2020-10-21T10:38:06.543600+09:00	8	149.95
2020-10-21T10:38:06.543625+09:00	8	149.95
2020-10-21T10:38:06.543650+09:00	8	149.95
2020-10-21T10:38:06.543675+09:00	8	149.95
2020-10-21T10:38:06.543700+09:00	8	149.95
2020-10-21T10:38:06.543725+09:00	8	149.95
2020-10-21T10:38:06.543750+09:00	8	149.95
2020-10-21T10:38:06.543775+09:00	8	149.95
2020-10-21T10:38:06.543800+09:00	8	149.95
2020-10-21T10:38:06.543825+09:00	8	149.95
2020-10-21T10:38:06.543850+09:00	8	149.95
2020-10-21T10:38:06.543875+09:00	8	149.95
2020-10-21T10:38:06.543900+09:00	8	149.95
2020-10-21T10:38:06.543925+09:00	8	149.95
2020-10-21T10:38:06.543950+09:00	8	149.95
2020-10-21T10:38:06.543975+09:00	8	149.95
2020-10-21T10:38:06.544000+09:00	8	149.95
2020-10-21T10:38:06.544025+09:00	8	149.95
2020-10-21T10:38:06.544050+09:00	8	149.95
2020-10-21T10:38:06.544075+09:00	8	149.95
2020-10-21T10:38:06.544100+09:00	8	149.95
2020-10-21T10:38:06.544125+09:00	8	149.95
2020-10-21T10:38:06.544150+09:00	8	149.95
2020-10-21T10:38:06.544175+09:00	8	149.95
2020-10-21T10:38:06.544200+09:00	8	149.95
2020-10-21T10:38:06.544225+09:00	8	149.95
2020-10-21T10:38:06.544250+09:00	8	149.95
2020-10-21T10:38:06.544275+09:00	8	149.95
2020-10-21T10:38:06.544300+09:00	8	149.95
2020-10-21T10:38:06.544325+09:00	8	149.95
2020-10-21T10:38:06.544350+09:00	8	149.95
2020-10-21T10:38:06.544375+09:00	8	149.95
2020-10-21T10:38:06.544400+09:00	8	149.95
2020-10-21T10:38:06.544425+09:00	8	149.95
2020-10-21T10:38:06.544450+09:00	8	149.95
2020-10-21T10:38:06.544475+09:00	8	149.95
2020-10-21T10:38:06.544500+09:00	8	149.95
2020-10-21T10:38:06.544525+09:00	8	149.95
2020-10-21T10:38:06.544550+09:00	8	149.95
2020-10-21T10:38:06.544575+09:00	8	149.95
2020-10-21T10:38:06.544600+09:00	8	149.95
2020-10-21T10:38:06.544625+09:00	8	149.95
2020-10-21T10:38:06.544650+09:00	8	149.95
2020-10-21T10:38:06.544675+09:00	8	149.95
2020-10-21T10:38:06.544700+09:00	8	149.95
2020-10-21T10:38:06.544725+09:00	8	149.95
2020-10-21T10:38:06.544750+09:00	8	149.95
2020-10-21T10:38:06.544775+09:00	8	149.95
2020-10-21T10:38:06.544800+09:00	8	149.95
2020-10-21T10:38:06.544825+09:00	8	149.95
2020-10-21T10:38:06.544850+09:00	8	149.95
2020-10-21T10:38:06.544875+09:00	8	149.95
2020-10-21T10:38:06.544900+09:00	8	149.95
2020-10-21T10:38:06.544925+09:00	8	149.95
2020-10-21T10:38:06.544950+09:00	8	149.95
2020-10-21T10:38:06.544975+09:00	8	149.95
2020-10-21T10:38:06.545000+09:00	8	149.95
2020-10-21T10:38:06.545025+09:00	8	149.95
2020-10-21T10:38:06.545050+09:00	8	149.95
2020-10-21T10:38:06.545075+09:00	8	149.95
2020-10-21T10:38:06.545100+09:00	8	149.95
2020-10-21T10:38:06.545125+09:00	8	149.95
2020-10-21T10:38:06.545150+09:00	8	149.95
2020-10-21T10:38:06.545175+09:00	8	149.95
2020-10-21T10:38:06.545200+09:00	8	149.95
2020-10-21T10:38:06.545225+09:00	8	149.95
2020-10-21T10:38:06.545250+09:00	8	149.95
2020-10-21T10:38:06.545275+09:00	8	149.95
2020-10-21T10:38:06.545300+09:00	8	149.95
2020-10-21T10:38:06.545325+09:00	8	149.95
2020-10-21T10:38:06.545350+09:00	8	149.95
2020-10-21T10:38:06.545375+09:00	8	149.95
2020-10-21T10:38:06.545400+09:00	8	149.95
2020-10-21T10:38:06.545425+09:00	8	149.95
2020-10-21T10:38:06.545450+09:00	8	149.95
2020-10-21T10:38:06.545475+09:00	8	149.95
2020-10-21T10:38:06.545500+09:00	8	149.95
2020-10-21T10:38:06.545525+09:00	8	149.95
2020-10-21T10:38:06.545550+09:00	8	149.95
2020-10-21T10:38:06.545575+09:00	8	149.95
2020-10-21T10:38:06.545600+09:00	8	149.95
2020-10-21T10:38:06.545625+09:00	8	149.95
2020-10-21T10:38:06.545650+09:00	8	149.95
2020-10-21T10:38:06.545675+09:00	8	149.95
2020-10-21T10:38:06.545700+09:00	8	149.95
2020-10-21T10:38:06.545725+09:00	8	149.95
2020-10-21T10:38:06.545750+09:00	8	149.95
2020-10-21T10:38:06.545775+09:00	8	149.95
2020-10-21T10:38:06.545800+09:00	8	149.95
2020-10-21T10:38:06.545825+09:00	8	149.95
2020-10-21T10:38:06.545850+09:00	8	149.95
2020-10-21T10:38:06.545875+09:00	8	149.95
2020-10-21T10:38:06.545900+09:00	8	149.95
2020-10-21T10:38:06.545925+09:00	8	149.95
2020-10-21T10:38:06.545950+09:00	8	149.95
2020-10-21T10:38:06.545975+09:00	8	149.95
2020-10-21T10:38:06.546000+09:00	8	149.95
2020-10-21T10:38:06.546025+09:00	8	149.95
2020-10-21T10:38:06.546050+09:00	8	149.95
2020-10-21T10:38:06.546075+09:00	8	149.95
2020-10-21T10:38:06.546100+09:00	8	149.95
2020-10-21T10:38:06.546125+09:00	8	149.95
2020-10-21T10:38:06.546150+09:00	8	149.95
2020-10-21T10:38:06.546175+09:00	8	149.95
2020-10-21T10:38:06.546200+09:00	8	149.95
2020-10-21T10:38:06.546225+09:00	8	149.95
2020-10-21T10:38:06.546250+09:00	8	149.95
2020-10-21T10:38:06.546275+09:00	8	149.95
2020-10-21T10:38:06.546300+09:00	8	149.95
2020-10-21T10:38:06.546325+09:00	8	149.95
2020-10-21T10:38:06.546350+09:00	8	149.95
2020-10-21T10:38:06.546375+09:00	8	149.95
2020-10-21T10:38:06.546400+09:00	8	149.95
2020-10-21T10:38:06.546425+09:00	8	149.95
2020-10-21T10:38:06.546450+09:00	8	149.95
2020-10-21T10:38:06.546475+09:00	8	149.95
2020-10-21T10:38:06.546500+09:00	8	149.95
2020-10-21T10:38:06.546525+09:00	8	149.95
2020-10-21T10:38:06.546550+09:00	8	149.95
2020-10-21T10:38:06.546575+09:00	8	149.95
2020-10-21T10:38:06.546600+09:00	8	149.95
2020-10-21T10:38:06.546625+09:00	8	149.95
2020-10-21T10:38:06.546650+09:00	8	149.95
2020-10-21T10:38:06.546675+09:00	8	149.95
2020-10-21T10:38:06.546700+09:00	8	149.95
2020-10-21T10:38:06.546725+09:00	8	149.95
2020-10-21T10:38:06.546750+09:00	8	149.95
2020-10-21T10:38:06.546775+09:00	8	149.95
2020-10-21T10:38:06.546800+09:00	8	149.95
2020-10-21T10:38:06.546825+09:00	8	149.95
2020-10-21T10:38:06.546850+09:00	8	149.95
2020-10-21T10:38:06.546875+09:00	8	149.95
2020-10-21T10:38:06.546900+09:00	8	149.95
2020-10-21T10:38:06.546925+09:00	8	149.95
2020-10-21T10:38:06.546950+09:00	8	149.95
2020-10-21T10:38:06.546975+09:00	8	149.95
2020-10-21T10:38:06.547000+09:00	8	149.95
2020-10-21T10:38:06.547025+09:00	8	149.95
2020-10-21T10:38:06.547050+09:00	8	149.95
2020-10-21T10:38:06.547075+09:00	8	149.95
2020-10-21T10:38:06.547100+09:00	8	149.95
2020-10-21T10:38:06.547125+09:00	8	149.95
2020-10-21T10:38:06.547150+09:00	8	149.95
2020-10-21T10:38:06.547175+09:00	8	149.95
2020-10-21T10:38:06.547200+09:00	8	149.95
2020-10-21T10:38:06.547225+09:00	8	149.95
2020-10-21T10:38:06.547250+09:00	8	149.95
2020-10-21T10:38:06.547275+09:00	8	149.95
2020-10-21T10:38:06.547300+09:00	8	149.95
2020-10-21T10:38:06.547325+09:00	8	149.95
2020-10-21T10:38:06.547350+09:00	8	149.95
2020-10-21T10:38:06.547375+09:00	8	149.95
2020-10-21T10:38:06.547400+09:00	8	149.95
2020-10-21T10:38:06.547425+09:00	8	149.95
2020-10-21T10:38:06.547450+09:00	8	149.95
2020-10-21T10:38:06.547475+09:00	8	149.95
2020-10-21T10:38:06.547500+09:00	8	149.95
2020-10-21T10:38:06.547525+09:00	8	149.95
2020-10-21T10:38:06.547550+09:00	8	149.95
2020-10-21T10:38:06.547575+09:00	8	149.95
2020-10-21T10:38:06.547600+09:00	8	149.95
2020-10-21T10:38:06.547625+09:00	8	149.95
2020-10-21T10:38:06.547650+09:00	8	149.95
2020-10-21T10:38:06.547675+09:00	8	149.95
2020-10-21T10:38:06.547700+09:00	8	149.95
2020-10-21T10:38:06.547725+09:00	8	149.95
2020-10-21T10:38:06.547750+09:00	8	149.95
2020-10-21T10:38:06.547775+09:00	8	149.95
2020-10-21T10:38:06.547800+09:00	8	149.95
2020-10-21T10:38:06.547825+09:00	8	149.95
2020-10-21T10:38:06.547850+09:00	8	149.95
2020-10-21T10:38:06.547875+09:00	8	149.95
2020-10-21T10:38:06.547900+09:00	8	149.95
2020-10-21T10:38:06.547925+09:00	8	149.95
2020-10-21T10:38:06.547950+09:00	8	149.95
2020-10-21T10:38:06.547975+09:00	8	149.95
2020-10-21T10:38:06.548000+09:00	8	149.95
2020-10-21T10:38:06.548025+09:00	8	149.95
2020-10-21T10:38:06.548050+09:00	8	149.95
2020-10-21T10:38:06.548075+09:00	8	149.95
2020-10-21T10:38:06.548100+09:00	8	149.95
2020-10-21T10:38:06.548125+09:00	8	149.95
2020-10-21T10:38:06.548150+09:00	8	149.95
2020-10-21T10:38:06.548175+09:00	8	149.95
2020-10-21T10:38:06.548200+09:00	8	149.95
2020-10-21T10:38:06.548225+09:00	8	149.95
2020-10-21T10:38:06.548250+09:00	8	149.95
2020-10-21T10:38:06.548275+09:00	8	149.95
2020-10-21T10:38:06.548300+09:00	8	149.95
2020-10-21T10:38:06.548325+09:00	8	149.95
2020-10-21T10:38:06.548350+09:00	8	149.95
2020-10-21T10:38:06.548375+09:00	8	149.95
2020-10-21T10:38:06.548400+09:00	8	149.95
2020-10-21T10:38:06.548425+09:00	8	149.95
2020-10-21T10:38:06.548450+09:00	8	149.95
2020-10-21T10:38:06.548475+09:00	8	149.95
2020-10-21T10:38:06.548500+09:00	8	149.95
2020-10-21T10:38:06.548525+09:00	8	149.95
2020-10-21T10:38:06.548550+09:00	8	149.95
2020-10-21T10:38:06.548575+09:00	8	149.95
2020-10-21T10:38:06.548600+09:00	8	149.95
2020-10-21T10:38:06.548625+09:00	8	149.95
2020-10-21T10:38:06.548650+09:00	8	149.95
2020-10-21T10:38:06.548675+09:00	8	149.95
2020-10-21T10:38:06.548700+09:00	8	149.95
2020-10-21T10:38:06.548725+09:00	8	149.95
2020-10-21T10:38:06.548750+09:00	8	149.95
2020-10-21T10:38:06.548775+09:00	8	149.95
2020-10-21T10:38:06.548800+09:00	8	149.95
2020-10-21T10:38:06.548825+09:00	8	149.95
2020-10-21T10:38:06.548850+09:00	8	149.95
2020-10-21T10:38:06.548875+09:00	8	149.95
2020-10-21T10:38:06.548900+09:00	8	149.95
2020-10-21T10:38:06.548925+09:00	8	149.95
2020-10-21T10:38:06.548950+09:00	8	149.95
2020-10-21T10:38:06.548975+09:00	8	149.95
2020-10-21T10:38:06.549000+09:00	8	149.95
2020-10-21T10:38:06.549025+09:00	8	149.95
2020-10-21T10:38:06.549050+09:00	8	149.95
2020-10-21T10:38:06.549075+09:00	8	149.95
2020-10-21T10:38:06.549100+09:00	8	149.95
2020-10-21T10:38:06.549125+09:00	8	149.95
2020-10-21T10:38:06.549150+09:00	8	149.95
2020-10-21T10:38:06.549175+09:00	8	149.95
2020-10-21T10:38:06.549200+09:00	8	149.95
2020-10-21T10:38:06.549225+09:00	8	149.95
2020-10-21T10:38:06.549250+09:00	8	149.95
2020-10-21T10:38:06.549275+09:00	8	149.95
2020-10-21T10:38:06.549300+09:00	8	149.95
2020-10-21T10:38:06.549325+09:00	8	149.95
2020-10-21T10:38:06.549350+09:00	8	149.95
2020-10-21T10:38:06.549375+09:00	8	149.95
2020-10-21T10:38:06.549400+09:00	8	149.95
2020-10-21T10:38:06.549425+09:00	8	149.95
2020-10-21T10:38:06.549450+09:00	8	149.95
2020-10-21T10:38:06.549475+09:00	8	149.95
2020-10-21T10:38:06.549500+09:00	8	149.95
2020-10-21T10:38:06.549525+09:00	8	149.95
2020-10-21T10:38:06.549550+09:00	8	149.95
2020-10-21T10:38:06.549575+09:00	8	149.95
2020-10-21T10:38:06.549600+09:00	8	149.95
2020-10-21T10:38:06.549625+09:00	8	149.95
2020-10-21T10:38:06.549650+09:00	8	149.95
2020-10-21T10:38:06.549675+09:00	8	149.95
2020-10-21T10:38:06.549700+09:00	8	149.95
2020-10-21T10:38:06.549725+09:00	8	149.95
2020-10-21T10:38:06.549750+09:00	8	149.95
2020-10-21T10:38:06.549775+09:00	8	149.95
2020-10-21T10:38:06.549800+09:00	8	149.95
2020-10-21T10:38:06.549825+09:00	8	149.95
2020-10-21T10:38:06.549850+09:00	8	149.95
2020-10-21T10:38:06.549875+09:00	8	149.95
2020-10-21T10:38:06.549900+09:00	8	149.95
2020-10-21T10:38:06.549925+09:00	8	149.95
2020-10-21T10:38:06.549950+09:00	8	149.95
2020-10-21T10:38:06.549975+09:00	8	149.95
2020-10-21T10:38:06.570000+09:00	13	149.74
2020-10-21T10:38:06.570025+09:00	13	149.74
2020-10-21T10:38:06.570050+09:00	13	149.74
2020-10-21T10:38:06.570075+09:00	13	149.74
2020-10-21T10:38:06.570100+09:00	13	149.74
2020-10-21T10:38:06.570125+09:00	13	149.74
2020-10-21T10:38:06.570150+09:00	13	149.74
2020-10-21T10:38:06.570175+09:00	13	149.74
2020-10-21T10:38:06.570200+09:00	13	149.74
2020-10-21T10:38:06.570225+09:00	13	149.74
2020-10-21T10:38:06.570250+09:00	13	149.74
2020-10-21T10:38:06.570275+09:00	13	149.74
2020-10-21T10:38:06.570300+09:00	13	149.74
2020-10-21T10:38:06.570325+09:00	13	149.74
2020-10-21T10:38:06.570350+09:00	13	149.74
2020-10-21T10:38:06.570375+09:00	13	149.74
2020-10-21T10:38:06.570400+09:00	13	149.74
2020-10-21T10:38:06.570425+09:00	13	149.74
2020-10-21T10:38:06.570450+09:00	13	149.74
2020-10-21T10:38:06.570475+09:00	13	149.74
2020-10-21T10:38:06.570500+09:00	13	149.74
2020-10-21T10:38:06.570525+09:00	13	149.74
2020-10-21T10:38:06.570550+09:00	13	149.74
2020-10-21T10:38:06.570575+09:00	13	149.74
2020-10-21T10:38:06.570600+09:00	13	149.74
2020-10-21T10:38:06.570625+09:00	13	149.74
2020-10-21T10:38:06.570650+09:00	13	149.74
2020-10-21T10:38:06.570675+09:00	13	149.74
2020-10-21T10:38:06.570700+09:00	13	149.74
2020-10-21T10:38:06.570725+09:00	13	149.74
2020-10-21T10:38:06.570750+09:00	13	149.74
2020-10-21T10:38:06.570775+09:00	13	149.74
2020-10-21T10:38:06.570800+09:00	13	149.74
2020-10-21T10:38:06.570825+09:00	13	149.74
2020-10-21T10:38:06.570850+09:00	13	149.74
2020-10-21T10:38:06.570875+09:00	13	149.74
2020-10-21T10:38:06.570900+09:00	13	149.74
2020-10-21T10:38:06.570925+09:00	13	149.74
2020-10-21T10:38:06.570950+09:00	13	149.74
2020-10-21T10:38:06.570975+09:00	13	149.74
2020-10-21T10:38:06.571000+09:00	13	149.74
2020-10-21T10:38:06.571025+09:00	13	149.74
2020-10-21T10:38:06.571050+09:00	13	149.74
2020-10-21T10:38:06.571075+09:00	13	149.74
2020-10-21T10:38:06.571100+09:00	13	149.74
2020-10-21T10:38:06.571125+09:00	13	149.74
2020-10-21T10:38:06.571150+09:00	13	149.74
2020-10-21T10:38:06.571175+09:00	13	149.74
2020-10-21T10:38:06.571200+09:00	13	149.74
2020-10-21T10:38:06.571225+09:00	13	149.74
2020-10-21T10:38:06.571250+09:00	13	149.74
2020-10-21T10:38:06.571275+09:00	13	149.74
2020-10-21T10:38:06.571300+09:00	13	149.74
2020-10-21T10:38:06.571325+09:00	13	149.74
2020-10-21T10:38:06.571350+09:00	13	149.74
2020-10-21T10:38:06.571375+09:00	13	149.74
2020-10-21T10:38:06.571400+09:00	13	149.74
2020-10-21T10:38:06.571425+09:00	13	149.74
2020-10-21T10:38:06.571450+09:00	13	149.74
2020-10-21T10:38:06.571475+09:00	13	149.74
2020-10-21T10:38:06.571500+09:00	13	149.74
2020-10-21T10:38:06.571525+09:00	13	149.74
2020-10-21T10:38:06.571550+09:00	13	149.74
2020-10-21T10:38:06.571575+09:00	13	149.74
2020-10-21T10:38:06.571600+09:00	13	149.74
2020-10-21T10:38:06.571625+09:00	13	149.74
2020-10-21T10:38:06.571650+09:00	13	149.74
2020-10-21T10:38:06.571675+09:00	13	149.74
2020-10-21T10:38:06.571700+09:00	13	149.74
2020-10-21T10:38:06.571725+09:00	13	149.74
2020-10-21T10:38:06.571750+09:00	13	149.74
2020-10-21T10:38:06.571775+09:00	13	149.74
2020-10-21T10:38:06.571800+09:00	13	149.74
2020-10-21T10:38:06.571825+09:00	13	149.74
2020-10-21T10:38:06.571850+09:00	13	149.74
2020-10-21T10:38:06.571875+09:00	13	149.74
2020-10-21T10:38:06.571900+09:00	13	149.74
2020-10-21T10:38:06.571925+09:00	13	149.74
2020-10-21T10:38:06.571950+09:00	13	149.74
2020-10-21T10:38:06.571975+09:00	13	149.74
2020-10-21T10:38:06.572000+09:00	13	149.74
2020-10-21T10:38:06.572025+09:00	13	149.74
2020-10-21T10:38:06.572050+09:00	13	149.74
2020-10-21T10:38:06.572075+09:00	13	149.74
2020-10-21T10:38:06.572100+09:00	13	149.74
2020-10-21T10:38:06.572125+09:00	13	149.74
2020-10-21T10:38:06.572150+09:00	13	149.74
2020-10-21T10:38:06.572175+09:00	13	149.74
2020-10-21T10:38:06.572200+09:00	13	149.74
2020-10-21T10:38:06.572225+09:00	13	149.74
2020-10-21T10:38:06.572250+09:00	13	149.74
2020-10-21T10:38:06.572275+09:00	13	149.74
2020-10-21T10:38:06.572300+09:00	13	149.74
2020-10-21T10:38:06.572325+09:00	13	149.74
2020-10-21T10:38:06.572350+09:00	13	149.74
2020-10-21T10:38:06.572375+09:00	13	149.74
2020-10-21T10:38:06.572400+09:00	13	149.74
2020-10-21T10:38:06.572425+09:00	13	149.74
2020-10-21T10:38:06.572450+09:00	13	149.74
2020-10-21T10:38:06.572475+09:00	13	149.74
2020-10-21T10:38:06.572500+09:00	13	149.74
2020-10-21T10:38:06.572525+09:00	13	149.74
2020-10-21T10:38:06.572550+09:00	13	149.74
2020-10-21T10:38:06.572575+09:00	13	149.74
2020-10-21T10:38:06.572600+09:00	13	149.74
2020-10-21T10:38:06.572625+09:00	13	149.74
2020-10-21T10:38:06.572650+09:00	13	149.74
2020-10-21T10:38:06.572675+09:00	13	149.74
2020-10-21T10:38:06.572700+09:00	13	149.74
2020-10-21T10:38:06.572725+09:00	13	149.74
2020-10-21T10:38:06.572750+09:00	13	149.74
2020-10-21T10:38:06.572775+09:00	13	149.74
2020-10-21T10:38:06.572800+09:00	13	149.74
2020-10-21T10:38:06.572825+09:00	13	149.74
2020-10-21T10:38:06.572850+09:00	13	149.74
2020-10-21T10:38:06.572875+09:00	13	149.74
2020-10-21T10:38:06.572900+09:00	13	149.74
2020-10-21T10:38:06.572925+09:00	13	149.74
2020-10-21T10:38:06.572950+09:00	13	149.74
2020-10-21T10:38:06.572975+09:00	13	149.74
2020-10-21T10:38:06.573000+09:00	13	149.74
2020-10-21T10:38:06.573025+09:00	13	149.74
2020-10-21T10:38:06.573050+09:00	13	149.74
2020-10-21T10:38:06.573075+09:00	13	149.74
2020-10-21T10:38:06.573100+09:00	13	149.74
2020-10-21T10:38:06.573125+09:00	13	149.74
2020-10-21T10:38:06.573150+09:00	13	149.74
2020-10-21T10:38:06.573175+09:00	13	149.74
2020-10-21T10:38:06.573200+09:00	13	149.74
2020-10-21T10:38:06.573225+09:00	13	149.74
2020-10-21T10:38:06.573250+09:00	13	149.74
2020-10-21T10:38:06.573275+09:00	13	149.74
2020-10-21T10:38:06.573300+09:00	13	149.74
2020-10-21T10:38:06.573325+09:00	13	149.74
2020-10-21T10:38:06.573350+09:00	13	149.74
2020-10-21T10:38:06.573375+09:00	13	149.74
2020-10-21T10:38:06.573400+09:00	13	149.74
2020-10-21T10:38:06.573425+09:00	13	149.74
2020-10-21T10:38:06.573450+09:00	13	149.74
2020-10-21T10:38:06.573475+09:00	13	149.74
2020-10-21T10:38:06.573500+09:00	13	149.74
2020-10-21T10:38:06.573525+09:00	13	149.74
2020-10-21T10:38:06.573550+09:00	13	149.74
2020-10-21T10:38:06.573575+09:00	13	149.74
2020-10-21T10:38:06.573600+09:00	13	149.74
2020-10-21T10:38:06.573625+09:00	13	149.74
2020-10-21T10:38:06.573650+09:00	13	149.74
2020-10-21T10:38:06.573675+09:00	13	149.74
2020-10-21T10:38:06.573700+09:00	13	149.74
2020-10-21T10:38:06.573725+09:00	13	149.74
2020-10-21T10:38:06.573750+09:00	13	149.74
2020-10-21T10:38:06.573775+09:00	13	149.74
2020-10-21T10:38:06.573800+09:00	13	149.74
2020-10-21T10:38:06.573825+09:00	13	149.74
2020-10-21T10:38:06.573850+09:00	13	149.74
2020-10-21T10:38:06.573875+09:00	13	149.74
2020-10-21T10:38:06.573900+09:00	13	149.74
2020-10-21T10:38:06.573925+09:00	13	149.74
2020-10-21T10:38:06.573950+09:00	13	149.74
2020-10-21T10:38:06.573975+09:00	13	149.74
2020-10-21T10:38:06.574000+09:00	13	149.74
2020-10-21T10:38:06.574025+09:00	13	149.74
2020-10-21T10:38:06.574050+09:00	13	149.74
2020-10-21T10:38:06.574075+09:00	13	149.74
2020-10-21T10:38:06.574100+09:00	13	149.74
2020-10-21T10:38:06.574125+09:00	13	149.74
2020-10-21T10:38:06.574150+09:00	13	149.74
2020-10-21T10:38:06.574175+09:00	13	149.74
2020-10-21T10:38:06.574200+09:00	13	149.74
2020-10-21T10:38:06.574225+09:00	13	149.74
2020-10-21T10:38:06.574250+09:00	13	149.74
2020-10-21T10:38:06.574275+09:00	13	149.74
2020-10-21T10:38:06.574300+09:00	13	149.74
2020-10-21T10:38:06.574325+09:00	13	149.74
2020-10-21T10:38:06.574350+09:00	13	149.74
2020-10-21T10:38:06.574375+09:00	13	149.74
2020-10-21T10:38:06.574400+09:00	13	149.74
2020-10-21T10:38:06.574425+09:00	13	149.74
2020-10-21T10:38:06.574450+09:00	13	149.74
2020-10-21T10:38:06.574475+09:00	13	149.74
2020-10-21T10:38:06.574500+09:00	13	149.74
2020-10-21T10:38:06.574525+09:00	13	149.74
2020-10-21T10:38:06.574550+09:00	13	149.74
2020-10-21T10:38:06.574575+09:00	13	149.74
2020-10-21T10:38:06.574600+09:00	13	149.74
2020-10-21T10:38:06.574625+09:00	13	149.74
2020-10-21T10:38:06.574650+09:00	13	149.74
2020-10-21T10:38:06.574675+09:00	13	149.74
2020-10-21T10:38:06.574700+09:00	13	149.74
2020-10-21T10:38:06.574725+09:00	13	149.74
2020-10-21T10:38:06.574750+09:00	13	149.74
2020-10-21T10:38:06.574775+09:00	13	149.74
2020-10-21T10:38:06.574800+09:00	13	149.74
2020-10-21T10:38:06.574825+09:00	13	149.74
2020-10-21T10:38:06.574850+09:00	13	149.74
2020-10-21T10:38:06.574875+09:00	13	149.74
2020-10-21T10:38:06.574900+09:00	13	149.74
